invoice_date,sales_id,customer,customer_id,region,state,city,product,price_per_unit,units_sold,total_sales,monthly_sales,sales_method,gender
2020-02-09,2002,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,47.0,171.0,8037.0,362.0,Outlet,MALE
2020-02-09,6675,Foot Locker,1185732,Northeast,New York,New York,Women's Athletic Footwear,50.0,850.0,42500.0,14875.0,Outlet,FEMALE
2020-02-09,667,Foot Locker,1185732,Northeast,New York,New York,Women's Athletic Footwear,46.0,230.0,10580.0,508.0,Online,FEMALE
2020-02-09,2795,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,61.0,143.0,8723.0,462.0,Online,MALE
2020-02-10,8205,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,450.0,27000.0,9450.0,In-store,FEMALE
2020-02-10,3670,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,55.0,117.0,6435.0,315.0,Online,FEMALE
2020-02-10,636,Foot Locker,1185732,Northeast,New York,New York,Men's Apparel,47.0,280.0,13160.0,461.0,Outlet,MALE
2020-02-10,452,Foot Locker,1185732,Northeast,New York,New York,Men's Apparel,59.0,245.0,14455.0,650.0,Online,MALE
2020-02-10,6569,Foot Locker,1185732,Northeast,New York,New York,Men's Apparel,60.0,875.0,52500.0,15750.0,Outlet,MALE
2020-02-10,2760,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,46.0,140.0,6440.0,270.0,Outlet,FEMALE
2020-02-11,7772,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,65.0,500.0,32500.0,17875.0,In-store,MALE
2020-02-11,3212,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,60.0,130.0,7800.0,546.0,Online,MALE
2020-02-11,2918,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,47.0,150.0,7050.0,416.0,Outlet,MALE
2020-02-12,2031,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,61.0,170.0,12451.45193,280.0,Outlet,MALE
2020-02-12,2829,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,78.0,145.0,11310.0,339.0,Online,MALE
2020-02-12,7775,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,80.0,500.0,40000.0,8000.0,In-store,MALE
2020-02-13,654,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,44.0,238.0,10472.0,482.0,Outlet,MALE
2020-02-13,1288,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,62.0,210.0,13020.0,690.0,Online,MALE
2020-02-13,6963,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,65.0,700.0,45500.0,18200.0,In-store,MALE
2020-02-14,1511,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,64.0,182.0,11648.0,454.0,Online,MALE
2020-02-14,982,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,56.0,208.0,11648.0,338.0,Outlet,MALE
2020-02-14,7408,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,70.0,650.0,45500.0,11375.0,In-store,MALE
2020-02-15,1904,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,44.0,179.0,7876.0,331.0,Outlet,MALE
2020-02-15,7680,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,65.0,525.0,34125.0,13650.0,In-store,MALE
2020-02-15,2290,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,60.0,152.0,9120.0,474.0,Online,MALE
2020-02-16,3433,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,64.0,124.0,7936.0,373.0,Online,FEMALE
2020-02-16,2319,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,42.0,152.0,6384.0,268.0,Outlet,FEMALE
2020-02-16,8120,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,65.0,475.0,30875.0,10806.0,In-store,FEMALE
2020-02-17,8123,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,75.0,475.0,35625.0,19594.0,In-store,MALE
2020-02-17,2848,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,68.0,138.0,9384.0,638.0,Online,MALE
2020-02-17,2321,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,50.0,152.0,7600.0,448.0,Outlet,MALE
2020-02-18,3458,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,55.0,128.0,7040.0,183.0,Outlet,MALE
2020-02-18,8595,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,80.0,400.0,32000.0,6400.0,In-store,MALE
2020-02-18,4061,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,78.0,108.0,8424.0,286.0,Online,MALE
2020-02-19,7454,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,60.0,600.0,36000.0,12600.0,In-store,MALE
2020-02-19,1878,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,56.0,174.0,9744.0,468.0,Online,MALE
2020-02-19,1925,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,41.0,186.0,7626.0,290.0,Outlet,MALE
2020-02-20,7457,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,600.0,39000.0,7800.0,In-store,MALE
2020-02-20,1875,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,51.0,180.0,9180.0,248.0,Outlet,MALE
2020-02-20,2348,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,61.0,162.0,9882.0,336.0,Online,MALE
2020-02-21,3671,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,57.0,117.0,6669.0,333.0,Online,MALE
2020-02-21,2741,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,46.0,144.0,6624.0,272.0,Outlet,MALE
2020-02-21,8208,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,60.0,450.0,27000.0,9450.0,In-store,MALE
2020-02-22,8597,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,400.0,24000.0,7200.0,In-store,FEMALE
2020-02-22,4152,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,58.0,112.0,6496.0,286.0,Online,FEMALE
2020-02-22,3556,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,43.0,124.0,5332.0,187.0,Outlet,FEMALE
2020-02-23,3460,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,53.0,128.0,6784.0,360.0,Outlet,MALE
2020-02-23,8600,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,70.0,400.0,28000.0,14000.0,In-store,MALE
2020-02-23,3602,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,67.0,120.0,8040.0,490.0,Online,MALE
2020-02-24,8211,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,75.0,450.0,33750.0,5063.0,In-store,MALE
2020-02-24,2762,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,54.0,140.0,7560.0,159.0,Outlet,MALE
2020-02-24,3816,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,74.0,113.0,8362.0,251.0,Online,MALE
2020-02-25,2852,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,56.0,138.0,7728.0,379.0,Online,MALE
2020-02-25,7661,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,60.0,550.0,33000.0,11550.0,In-store,MALE
2020-02-25,2004,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,47.0,171.0,8037.0,321.0,Outlet,MALE
2020-02-26,7664,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,550.0,35750.0,7150.0,In-store,MALE
2020-02-26,1990,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,59.0,165.0,9735.0,341.0,Online,MALE
2020-02-26,1390,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,50.0,193.0,9650.0,241.0,Outlet,MALE
2020-02-27,3960,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,54.0,109.0,5886.0,265.0,Online,MALE
2020-02-27,8731,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,60.0,375.0,22500.0,7875.0,In-store,MALE
2020-02-27,4072,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,47.0,113.0,5311.0,223.0,Outlet,MALE
2020-02-28,9157,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,350.0,21000.0,6300.0,In-store,FEMALE
2020-02-28,4029,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,54.0,105.0,5670.0,238.0,Online,FEMALE
2020-02-28,3620,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,43.0,119.0,3125.0,169.0,Outlet,FEMALE
2020-03-01,4876,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,63.0,81.0,5103.0,311.0,Online,MALE
2020-03-01,4209,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,48.0,107.0,5136.0,277.0,Outlet,MALE
2020-03-01,8929,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,70.0,325.0,22750.0,11375.0,In-store,MALE
2020-03-02,4390,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,68.0,94.0,6392.0,160.0,Online,MALE
2020-03-02,3800,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,53.0,120.0,6360.0,140.0,Outlet,MALE
2020-03-02,8732,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,75.0,375.0,28125.0,4219.0,In-store,MALE
2020-03-03,6567,Foot Locker,1185732,Northeast,New York,New York,Women's Apparel,65.0,1000.0,65000.0,16250.0,Outlet,MALE
2020-03-03,2398,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,57.0,155.0,8835.0,424.0,Online,MALE
2020-03-03,335,Foot Locker,1185732,Northeast,New York,New York,Women's Apparel,44.0,320.0,14080.0,408.0,Outlet,MALE
2020-03-03,7362,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,60.0,575.0,34500.0,12075.0,In-store,MALE
2020-03-03,395,Foot Locker,1185732,Northeast,New York,New York,Women's Apparel,59.0,290.0,17110.0,616.0,Online,MALE
2020-03-03,1375,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,47.0,196.0,9212.0,387.0,Outlet,MALE
2020-03-04,1124,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,52.0,201.0,10452.0,261.0,Outlet,MALE
2020-03-04,2665,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,64.0,150.0,9600.0,326.0,Online,MALE
2020-03-04,7365,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,575.0,37375.0,7475.0,In-store,MALE
2020-03-04,6391,Foot Locker,1185732,Northeast,New York,New York,Men's Street Footwear,60.0,1250.0,75000.0,37500.0,Outlet,MALE
2020-03-04,93,Foot Locker,1185732,Northeast,New York,New York,Men's Street Footwear,55.0,313.0,12451.45193,1050.0,Online,MALE
2020-03-04,78,Foot Locker,1185732,Northeast,New York,New York,Men's Street Footwear,47.0,400.0,18800.0,978.0,Outlet,MALE
2020-03-05,6570,Foot Locker,1185732,Northeast,New York,New York,Men's Athletic Footwear,55.0,1000.0,55000.0,16500.0,Outlet,MALE
2020-03-05,221,Foot Locker,1185732,Northeast,New York,New York,Men's Athletic Footwear,41.0,340.0,13940.0,474.0,Outlet,MALE
2020-03-05,4267,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,55.0,106.0,5830.0,268.0,Online,MALE
2020-03-05,141,Foot Locker,1185732,Northeast,New York,New York,Men's Athletic Footwear,54.0,270.0,14580.0,598.0,Online,MALE
2020-03-05,8358,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,60.0,425.0,25500.0,8925.0,In-store,MALE
2020-03-05,2765,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,44.0,140.0,6160.0,259.0,Outlet,MALE
2020-03-06,695,Foot Locker,1185732,Northeast,New York,New York,Women's Street Footwear,46.0,278.0,12788.0,614.0,Online,MALE
2020-03-06,6751,Foot Locker,1185732,Northeast,New York,New York,Women's Street Footwear,50.0,925.0,46250.0,16188.0,Outlet,MALE
2020-03-06,4064,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,56.0,108.0,6048.0,248.0,Online,FEMALE
2020-03-06,3467,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,43.0,132.0,5676.0,199.0,Outlet,FEMALE
2020-03-06,8601,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,400.0,24000.0,7200.0,In-store,FEMALE
2020-03-06,356,Foot Locker,1185732,Northeast,New York,New York,Women's Street Footwear,37.0,296.0,10952.0,449.0,Outlet,MALE
2020-03-07,4671,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,64.0,88.0,5632.0,360.0,Online,MALE
2020-03-07,6423,Foot Locker,1185732,Northeast,New York,New York,Women's Athletic Footwear,50.0,900.0,45000.0,15750.0,Outlet,FEMALE
2020-03-07,3623,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,46.0,119.0,5474.0,296.0,Outlet,MALE
2020-03-07,339,Foot Locker,1185732,Northeast,New York,New York,Women's Athletic Footwear,47.0,261.0,12267.0,552.0,Online,FEMALE
2020-03-07,9163,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,70.0,350.0,24500.0,12250.0,In-store,MALE
2020-03-07,349,Foot Locker,1185732,Northeast,New York,New York,Women's Athletic Footwear,45.15352895827673,297.0,11286.0,429.0,Outlet,FEMALE
2020-03-08,453,Foot Locker,1185732,Northeast,New York,New York,Men's Apparel,55.0,252.0,13860.0,624.0,Online,MALE
2020-03-08,476,Foot Locker,1185732,Northeast,New York,New York,Men's Apparel,45.0,288.0,12960.0,441.0,Outlet,MALE
2020-03-08,2382,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,51.0,162.0,8262.0,174.0,Outlet,MALE
2020-03-08,6426,Foot Locker,1185732,Northeast,New York,New York,Men's Apparel,60.0,900.0,54000.0,16200.0,Outlet,MALE
2020-03-08,8128,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,75.0,475.0,35625.0,5344.0,In-store,MALE
2020-03-08,3226,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,68.0,133.0,9044.0,235.0,Online,MALE
2020-03-09,216,Foot Locker,1185732,Northeast,New York,New York,Women's Apparel,46.0,347.0,15962.0,511.0,Outlet,MALE
2020-03-09,182,Foot Locker,1185732,Northeast,New York,New York,Women's Apparel,64.0,305.0,19520.0,761.0,Online,MALE
2020-03-09,1081,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,47.0,216.0,10152.0,3432.9229,Outlet,MALE
2020-03-09,7284,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,60.0,675.0,40500.0,14175.0,In-store,MALE
2020-03-09,1315,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,58.0,196.0,11368.0,534.0,Online,MALE
2020-03-09,6522,Foot Locker,1185732,Northeast,New York,New York,Women's Apparel,65.0,1050.0,68250.0,17063.0,Outlet,MALE
2020-03-10,1581,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,62.0,189.0,11718.0,398.0,Online,MALE
2020-03-10,20,Foot Locker,1185732,Northeast,New York,New York,Men's Street Footwear,44.0,434.0,19096.0,993.0,Outlet,MALE
2020-03-10,337,Foot Locker,1185732,Northeast,New York,New York,Men's Street Footwear,59.0,319.0,18821.0,1129.0,Online,MALE
2020-03-10,909,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,50.0,209.0,10450.0,261.0,Outlet,MALE
2020-03-10,7287,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,65.0,675.0,43875.0,8775.0,In-store,MALE
2020-03-10,6388,Foot Locker,1185732,Northeast,New York,New York,Men's Street Footwear,60.0,1275.0,76500.0,38250.0,Outlet,MALE
2020-03-11,3947,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,45.15352895827673,119.0,7021.0,330.0,Online,MALE
2020-03-11,378,Foot Locker,1185732,Northeast,New York,New York,Men's Athletic Footwear,41.0,318.0,13038.0,482.0,Outlet,MALE
2020-03-11,8131,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,60.0,475.0,28500.0,9975.0,In-store,MALE
2020-03-11,183,Foot Locker,1185732,Northeast,New York,New York,Men's Athletic Footwear,53.0,267.0,14151.0,594.0,Online,MALE
2020-03-11,6535,Foot Locker,1185732,Northeast,New York,New York,Men's Athletic Footwear,55.0,1025.0,56375.0,16913.0,Outlet,MALE
2020-03-11,2464,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,47.0,166.0,7802.0,328.0,Outlet,MALE
2020-03-12,408,Foot Locker,1185732,Northeast,New York,New York,Women's Street Footwear,46.0,247.0,11362.0,511.0,Online,MALE
2020-03-12,3229,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,57.0,133.0,7581.0,334.0,Online,FEMALE
2020-03-12,8134,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,60.0,475.0,28500.0,8550.0,In-store,FEMALE
2020-03-12,365,Foot Locker,1185732,Northeast,New York,New York,Women's Street Footwear,35.0,295.0,10325.0,434.0,Outlet,MALE
2020-03-12,6700,Foot Locker,1185732,Northeast,New York,New York,Women's Street Footwear,50.0,950.0,47500.0,16625.0,Outlet,MALE
2020-03-12,2467,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,40.0,166.0,6640.0,239.0,Outlet,FEMALE
2020-03-13,6429,Foot Locker,1185732,Northeast,New York,New York,Women's Athletic Footwear,50.0,900.0,45000.0,15750.0,Outlet,FEMALE
2020-03-13,4155,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,69.0,112.0,7728.0,464.0,Online,MALE
2020-03-13,155,Foot Locker,1185732,Northeast,New York,New York,Women's Athletic Footwear,35.0,270.0,9450.0,350.0,Outlet,FEMALE
2020-03-13,8604,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,45.15352895827673,400.0,28000.0,14000.0,In-store,MALE
2020-03-13,482,Foot Locker,1185732,Northeast,New York,New York,Women's Athletic Footwear,46.0,243.0,11178.0,514.0,Online,FEMALE
2020-03-13,3190,West Gear,1128299,West,Nevada,Las Vegas,Men's Apparel,49.0,136.0,6664.0,360.0,Outlet,MALE
2020-03-14,2,Foot Locker,1185732,Northeast,New York,New York,Men's Apparel,46.0,278.0,12788.0,435.0,Outlet,MALE
2020-03-14,2668,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,74.0,150.0,11100.0,300.0,Online,MALE
2020-03-14,7777,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,75.0,500.0,37500.0,5625.0,In-store,MALE
2020-03-14,621,Foot Locker,1185732,Northeast,New York,New York,Men's Apparel,58.0,231.0,13398.0,576.0,Online,MALE
2020-03-14,2033,West Gear,1128299,West,Nevada,Las Vegas,Women's Apparel,56.0,170.0,9520.0,171.0,Outlet,MALE
2020-03-14,6330,Foot Locker,1185732,Northeast,New York,New York,Men's Apparel,60.0,925.0,55500.0,16650.0,Outlet,MALE
2020-03-15,6497,Foot Locker,1185732,Northeast,New York,New York,Women's Apparel,65.0,1100.0,71500.0,17875.0,Outlet,MALE
2020-03-15,2562,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,20.0,149.0,2980.0,119.0,Outlet,MALE
2020-03-15,124,Foot Locker,1185732,Northeast,New York,New York,Women's Apparel,47.0,352.0,16544.0,447.0,Outlet,MALE
2020-03-15,3679,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,28.0,256.8807025,12451.45193,172.0,Online,MALE
2020-03-15,538,Foot Locker,1185732,Northeast,New York,New York,Women's Apparel,61.0,286.0,17446.0,698.0,Online,MALE
2020-03-15,8360,West Gear,1128299,West,Nevada,Las Vegas,Men's Street Footwear,30.0,425.0,12750.0,4463.0,In-store,MALE
2020-03-16,6395,Foot Locker,1185732,Northeast,New York,New York,Men's Street Footwear,45.15352895827673,1250.0,75000.0,37500.0,Outlet,MALE
2020-03-16,299,Foot Locker,1185732,Northeast,New York,New York,Men's Street Footwear,58.0,325.0,18850.0,1150.0,Online,MALE
2020-03-16,110,Foot Locker,1185732,Northeast,New York,New York,Men's Street Footwear,41.0,375.0,15375.0,800.0,Outlet,MALE
2020-03-16,3685,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,38.0,123.0,4674.0,154.0,Online,MALE
2020-03-16,8361,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,40.0,425.0,17000.0,3400.0,In-store,MALE
2020-03-16,2961,West Gear,1128299,West,Nevada,Las Vegas,Men's Athletic Footwear,31.0,145.0,4495.0,112.0,Outlet,MALE
2020-03-17,147,Foot Locker,1185732,Northeast,New York,New York,Men's Athletic Footwear,53.0,308.0,16324.0,669.0,Online,MALE
2020-03-17,3201,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,26.0,128.0,3328.0,140.0,Outlet,MALE
2020-03-17,3952,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,39.0,115.0,4485.0,206.0,Online,MALE
2020-03-17,121,Foot Locker,1185732,Northeast,New York,New York,Men's Athletic Footwear,37.0,359.0,13283.0,452.0,Outlet,MALE
2020-03-17,6537,Foot Locker,1185732,Northeast,New York,New York,Men's Athletic Footwear,55.0,1025.0,56375.0,16913.0,Outlet,MALE
2020-03-17,8363,West Gear,1128299,West,Nevada,Las Vegas,Women's Street Footwear,40.0,425.0,17000.0,5950.0,In-store,MALE
2020-03-18,6051,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,38.0,72.0,2736.0,123.0,Online,FEMALE
2020-03-18,6704,Foot Locker,1185732,Northeast,New York,New York,Women's Street Footwear,50.0,950.0,47500.0,16625.0,Outlet,MALE
2020-03-18,4656,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,26.0,96.0,2496.0,85.0,Outlet,FEMALE
2020-03-18,272,Foot Locker,1185732,Northeast,New York,New York,Women's Street Footwear,45.0,257.0,11565.0,532.0,Online,MALE
2020-03-18,79,Foot Locker,1185732,Northeast,New York,New York,Women's Street Footwear,37.0,314.0,11618.0,430.0,Outlet,MALE
2020-03-18,9068,West Gear,1128299,West,Nevada,Las Vegas,Women's Athletic Footwear,40.0,275.0,11000.0,3300.0,In-store,FEMALE
2020-03-19,5627,West Gear,1128299,West,Colorado,Denver,Men's Apparel,41.0,56.0,2296.0,147.0,Online,MALE
2020-03-19,9360,West Gear,1128299,West,Colorado,Denver,Men's Apparel,45.0,225.0,12427.332049922163,5063.0,In-store,MALE
2020-03-20,3329,West Gear,1128299,West,Colorado,Denver,Women's Apparel,37.0,128.0,4736.0,123.0,Online,MALE
2020-03-20,8140,West Gear,1128299,West,Colorado,Denver,Women's Apparel,40.0,475.0,19000.0,2850.0,In-store,MALE
2020-03-21,3038,West Gear,1128299,West,Colorado,Denver,Men's Street Footwear,27.0,131.0,3537.0,170.0,Online,MALE
2020-03-21,7683,West Gear,1128299,West,Colorado,Denver,Men's Street Footwear,30.0,525.0,15750.0,5513.0,In-store,MALE
2020-03-22,3837,West Gear,1128299,West,Colorado,Denver,Men's Athletic Footwear,38.0,111.0,4218.0,127.0,Online,MALE
2020-03-22,8364,West Gear,1128299,West,Colorado,Denver,Men's Athletic Footwear,45.15352895827673,425.0,12427.332049922163,3400.0,In-store,MALE
2020-03-23,3689,West Gear,1128299,West,Colorado,Denver,Women's Street Footwear,38.0,123.0,4674.0,234.0,Online,MALE
